problem,unknowns,solver,backend,workers,ranks,threads_per_rank,pinning,reduction,schedule,mode,iterations,converged,stop_reason,relative_residual,omega,blocks,check_interval,seconds_median,seconds_min,seconds_max,reps,updates_per_second,gib_per_second,bytes_per_unknown,seed,commit,label,sweeps,passes,dram_bytes_per_unknown_per_sweep,pinning_status,measured_at,seconds_reps,kernels,kernel_variant
poisson2d_rich_1023,1046529,jacobi,pthreads,8,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.030372,0.024173,0.076966,15,3.445710e+09,77.0176,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:13Z,0.024173;0.025429;0.030372;0.036837;0.037507;0.033908;0.032667;0.029803;0.030581;0.027731;0.027735;0.027789;0.076966;0.032063;0.026724,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,9,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.027995,0.022664,0.029997,15,3.738245e+09,83.5563,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:13Z,0.023651;0.023618;0.023165;0.023176;0.022664;0.026141;0.029694;0.029997;0.028553;0.029740;0.029384;0.027519;0.027995;0.029123;0.029581,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,10,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.029626,0.028364,0.051521,15,3.532419e+09,78.9557,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:14Z,0.051521;0.031033;0.029858;0.028855;0.029021;0.028639;0.030375;0.029459;0.030356;0.030289;0.028364;0.029200;0.028375;0.029626;0.029736,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,11,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.028400,0.027338,0.081808,15,3.684952e+09,82.3651,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:15Z,0.028199;0.081808;0.034001;0.029258;0.027929;0.027515;0.028215;0.028559;0.028400;0.028193;0.029180;0.027338;0.028495;0.027787;0.028421,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,12,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.029833,0.026916,0.078129,15,3.508007e+09,78.4101,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:16Z,0.029833;0.031059;0.031168;0.030233;0.031417;0.032032;0.029625;0.029339;0.078129;0.048101;0.028858;0.028718;0.028306;0.026916;0.027470,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,13,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.028442,0.026132,0.030180,15,3.679502e+09,82.2433,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:16Z,0.028536;0.026132;0.026757;0.028047;0.028524;0.028064;0.028384;0.028694;0.028442;0.028734;0.028119;0.027329;0.028669;0.030180;0.029801,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,14,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.030604,0.029966,0.033961,15,3.419593e+09,76.4339,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:17Z,0.030840;0.030295;0.030310;0.031124;0.031169;0.030604;0.030372;0.033961;0.030569;0.031159;0.031154;0.030050;0.030713;0.029966;0.030292,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,15,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.032302,0.029717,0.097169,15,3.239809e+09,72.4154,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:18Z,0.035745;0.036707;0.035554;0.032923;0.031254;0.097169;0.032625;0.032782;0.031915;0.029941;0.030970;0.032302;0.029934;0.030293;0.029717,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,16,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.032475,0.030374,0.035222,15,3.222555e+09,72.0297,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:19Z,0.030374;0.031677;0.033020;0.033274;0.030757;0.030715;0.033938;0.035222;0.032957;0.032475;0.033836;0.032351;0.030908;0.032675;0.032332,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,17,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.032833,0.031218,0.035513,15,3.187444e+09,71.2449,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:19Z,0.034541;0.031717;0.031218;0.032533;0.034077;0.032833;0.033644;0.032160;0.032854;0.034000;0.033107;0.032556;0.031840;0.031742;0.035513,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,18,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.035050,0.033883,0.036879,15,2.985852e+09,66.7390,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:20Z,0.036784;0.035856;0.035210;0.036879;0.035050;0.036437;0.036255;0.035078;0.034835;0.034116;0.034159;0.034268;0.033883;0.034465;0.033960,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,19,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.042486,0.033828,0.122331,15,2.463224e+09,55.0573,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:21Z,0.033828;0.034192;0.036706;0.033881;0.122331;0.077848;0.047737;0.049441;0.048637;0.049071;0.051381;0.042486;0.038360;0.035353;0.034714,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,20,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.100275,0.049835,0.219847,15,1.043657e+09,23.3276,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:23Z,0.097706;0.058837;0.125283;0.110462;0.056949;0.100275;0.219847;0.134737;0.052416;0.092807;0.119066;0.076426;0.049835;0.162716;0.143935,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,24,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.054956,0.042183,0.085218,15,1.904293e+09,42.5643,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:24Z,0.053794;0.055813;0.047942;0.042311;0.042183;0.044292;0.071071;0.085218;0.060314;0.062462;0.058893;0.054956;0.055762;0.044190;0.042556,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,28,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.076303,0.045380,0.246205,15,1.371542e+09,30.6563,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:26Z,0.246205;0.241638;0.154572;0.118106;0.199195;0.170163;0.135242;0.071131;0.076303;0.068768;0.051051;0.048246;0.045669;0.045380;0.046962,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,1,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.073745,0.061098,0.152466,15,1.419117e+09,31.7197,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:28Z,0.061098;0.062905;0.068966;0.066157;0.078121;0.073065;0.069485;0.076592;0.086636;0.065593;0.110545;0.118343;0.152466;0.129772;0.073745,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,2,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.039789,0.033700,0.080332,15,2.630200e+09,58.7896,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:29Z,0.075180;0.080332;0.072975;0.041240;0.039789;0.038342;0.042392;0.037324;0.040065;0.033700;0.036510;0.034902;0.034097;0.036136;0.051204,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,3,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.054694,0.026695,0.308734,15,1.913416e+09,42.7682,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:30Z,0.027737;0.035815;0.030615;0.027062;0.027056;0.026695;0.119932;0.103382;0.062149;0.036825;0.225947;0.054694;0.308734;0.059893;0.135980,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,4,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.118953,0.071744,0.172340,15,8.797857e+08,19.6647,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:33Z,0.129983;0.140441;0.118953;0.154365;0.071744;0.097691;0.087376;0.122871;0.099219;0.096894;0.085514;0.158678;0.140680;0.172340;0.099127,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,5,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.081435,0.038823,0.220433,15,1.285108e+09,28.7244,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:34Z,0.220433;0.091601;0.088758;0.067804;0.081435;0.056246;0.083280;0.083725;0.086613;0.108253;0.039069;0.039688;0.039407;0.039176;0.038823,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,6,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.041550,0.019565,0.076405,15,2.518696e+09,56.2972,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:35Z,0.071128;0.076405;0.046076;0.049219;0.044556;0.047538;0.044104;0.041550;0.031748;0.020470;0.022881;0.020344;0.020938;0.021974;0.019565,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,7,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.097151,0.039959,0.419767,15,1.077215e+09,24.0776,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:37Z,0.103447;0.040351;0.118332;0.172507;0.039959;0.419767;0.098467;0.042096;0.041579;0.265905;0.042637;0.042683;0.400353;0.097151;0.040816,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,8,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.033970,0.027540,0.065801,15,3.080732e+09,68.8597,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:38Z,0.030697;0.057422;0.050079;0.065801;0.049799;0.050219;0.033968;0.030359;0.033298;0.032438;0.039431;0.033970;0.027540;0.031887;0.056432,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,9,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.040555,0.033484,0.069590,15,2.580519e+09,57.6791,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:39Z,0.034417;0.045334;0.036321;0.040555;0.035571;0.033942;0.069590;0.062636;0.061966;0.061613;0.065150;0.036403;0.040544;0.033484;0.043123,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,10,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.037478,0.034392,0.073098,15,2.792366e+09,62.4143,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:40Z,0.036447;0.036646;0.043493;0.063299;0.073098;0.048067;0.035241;0.037478;0.035079;0.034392;0.069882;0.063208;0.072521;0.035085;0.035018,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,11,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.039026,0.034931,0.091731,15,2.681600e+09,59.9384,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:41Z,0.036260;0.037313;0.034931;0.081850;0.081997;0.066238;0.038531;0.040698;0.039026;0.063171;0.089811;0.091731;0.036835;0.037254;0.038378,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,12,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.038990,0.035788,0.051429,15,2.684098e+09,59.9943,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:42Z,0.036579;0.043530;0.042452;0.048789;0.036251;0.039789;0.036430;0.035788;0.045920;0.048212;0.051429;0.036007;0.036952;0.038990;0.035915,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,13,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.040580,0.034125,0.080485,15,2.578939e+09,57.6438,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:43Z,0.034125;0.038445;0.080485;0.059890;0.065448;0.043900;0.042193;0.037914;0.036705;0.068681;0.040580;0.042344;0.037513;0.036467;0.038277,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,14,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.047923,0.036869,0.085557,15,2.183769e+09,48.8110,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:44Z,0.056285;0.079068;0.053672;0.038015;0.036869;0.037414;0.039201;0.073794;0.085557;0.041353;0.047923;0.043672;0.053633;0.047999;0.037983,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,15,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.048310,0.037930,0.096242,15,2.166284e+09,48.4202,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:45Z,0.038455;0.045341;0.045078;0.048310;0.050855;0.039114;0.076495;0.096242;0.058882;0.064818;0.037930;0.048530;0.044786;0.052267;0.047724,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,16,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.035438,0.031341,0.125051,15,2.953150e+09,66.0081,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:46Z,0.043279;0.044430;0.040345;0.125051;0.038538;0.036119;0.033369;0.031341;0.035438;0.033694;0.034265;0.038017;0.035438;0.033305;0.035324,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,17,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.037932,0.030518,0.051544,15,2.758992e+09,61.6683,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:47Z,0.030518;0.035716;0.035479;0.040813;0.037639;0.037932;0.038002;0.034911;0.036347;0.040821;0.042171;0.039995;0.035917;0.051544;0.041654,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,18,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.039932,0.036967,0.054204,15,2.620797e+09,58.5794,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:48Z,0.039209;0.046389;0.041525;0.039221;0.036967;0.039562;0.039768;0.041168;0.040945;0.039747;0.039932;0.044588;0.048131;0.054204;0.038842,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,19,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.039380,0.034617,0.050125,15,2.657484e+09,59.3994,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:49Z,0.034617;0.039380;0.041164;0.038370;0.046627;0.050125;0.043291;0.036062;0.039256;0.041147;0.040538;0.039353;0.036404;0.039450;0.036571,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,20,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.040003,0.036483,0.044587,15,2.616131e+09,58.4751,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:50Z,0.037832;0.036483;0.038337;0.040003;0.038794;0.044587;0.038723;0.038128;0.042979;0.044128;0.042836;0.040209;0.041358;0.039987;0.042942,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,24,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.045202,0.039828,0.050607,15,2.315237e+09,51.7496,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:51Z,0.046819;0.040924;0.039828;0.041125;0.042675;0.046525;0.050291;0.044973;0.045202;0.042337;0.050607;0.049885;0.049722;0.045366;0.042640,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,jthread,28,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.048136,0.045505,0.060988,15,2.174113e+09,48.5952,24.0,20260802,fba9872e407f,scaling,1,1,32.0,not_requested,2026-09-06T20:52:52Z,0.060002;0.045889;0.047138;0.046095;0.047444;0.045950;0.046062;0.048136;0.048455;0.050950;0.049245;0.058224;0.053629;0.045505;0.060988,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,openmp,4,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.015681,0.013157,0.032045,15,6.673960e+09,149.1746,24.0,20260802,fba9872e407f,pinning,1,1,32.0,not_requested,2026-09-06T20:52:52Z,0.015681;0.032045;0.028824;0.022509;0.016059;0.015163;0.016746;0.025339;0.014249;0.014562;0.013870;0.013682;0.013763;0.013157;0.025396,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,openmp,4,1,1,compact,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.015222,0.014183,0.036516,15,6.875075e+09,153.6699,24.0,20260802,fba9872e407f,pinning,1,1,32.0,bound,2026-09-06T20:52:53Z,0.017896;0.015222;0.015442;0.014695;0.036516;0.020946;0.016148;0.014621;0.014453;0.014183;0.033511;0.026595;0.014685;0.014691;0.014959,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,openmp,4,1,1,scatter,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.015466,0.013736,0.024649,15,6.766789e+09,151.2495,24.0,20260802,fba9872e407f,pinning,1,1,32.0,bound,2026-09-06T20:52:53Z,0.024649;0.019466;0.015254;0.015889;0.017623;0.017920;0.016088;0.014089;0.014174;0.013736;0.015228;0.014154;0.015264;0.018033;0.015466,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,openmp,8,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.009004,0.007091,0.014265,15,1.162288e+10,259.7916,24.0,20260802,fba9872e407f,pinning,1,1,32.0,not_requested,2026-09-06T20:52:54Z,0.009539;0.008758;0.010613;0.011745;0.014265;0.009890;0.008364;0.010276;0.007579;0.009475;0.009004;0.007091;0.008725;0.008613;0.007892,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,openmp,8,1,1,compact,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.014218,0.008043,0.016286,15,7.360369e+09,164.5171,24.0,20260802,fba9872e407f,pinning,1,1,32.0,bound,2026-09-06T20:52:54Z,0.008043;0.012722;0.014245;0.009101;0.014218;0.014069;0.015394;0.015218;0.012764;0.012549;0.014631;0.016286;0.014922;0.015452;0.013692,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,openmp,8,1,1,scatter,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.010204,0.007921,0.013810,15,1.025632e+10,229.2467,24.0,20260802,fba9872e407f,pinning,1,1,32.0,bound,2026-09-06T20:52:54Z,0.010537;0.009713;0.013766;0.013810;0.013057;0.009948;0.010919;0.013779;0.012807;0.008640;0.010204;0.009752;0.008442;0.008399;0.007921,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,openmp,16,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.008211,0.006456,0.014362,15,1.274490e+10,284.8708,24.0,20260802,fba9872e407f,pinning,1,1,32.0,not_requested,2026-09-06T20:52:55Z,0.011644;0.008434;0.008885;0.008211;0.007083;0.006456;0.007222;0.007984;0.008414;0.013577;0.010433;0.014362;0.006998;0.007115;0.006476,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,openmp,16,1,1,compact,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.007126,0.006551,0.010738,15,1.468507e+10,328.2370,24.0,20260802,fba9872e407f,pinning,1,1,32.0,bound,2026-09-06T20:52:55Z,0.007107;0.008539;0.007244;0.007636;0.006971;0.006646;0.006621;0.007126;0.008310;0.010738;0.006871;0.007190;0.006847;0.007648;0.006551,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,openmp,16,1,1,scatter,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.838914,0.838370,0.846813,15,1.247480e+08,2.7883,24.0,20260802,fba9872e407f,pinning,1,1,32.0,bound,2026-09-06T20:53:09Z,0.841248;0.838814;0.842729;0.838744;0.839049;0.842075;0.843075;0.841725;0.838877;0.846813;0.838370;0.838815;0.838914;0.838585;0.838420,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,openmp,20,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.006548,0.005152,0.009679,15,1.598260e+10,357.2390,24.0,20260802,fba9872e407f,pinning,1,1,32.0,not_requested,2026-09-06T20:53:09Z,0.005152;0.007176;0.006556;0.008297;0.009679;0.007463;0.006370;0.006548;0.005864;0.005754;0.006407;0.006466;0.007579;0.005701;0.007629,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,openmp,20,1,1,compact,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.006222,0.005178,0.007756,15,1.682092e+10,375.9769,24.0,20260802,fba9872e407f,pinning,1,1,32.0,bound,2026-09-06T20:53:09Z,0.006222;0.006326;0.007756;0.006900;0.006404;0.005178;0.006079;0.005565;0.005575;0.005672;0.005820;0.007264;0.007262;0.005862;0.006238,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,openmp,20,1,1,scatter,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.850978,0.838970,0.894077,15,1.229795e+08,2.7488,24.0,20260802,fba9872e407f,pinning,1,1,32.0,bound,2026-09-06T20:53:23Z,0.842768;0.865850;0.870594;0.866225;0.861838;0.858381;0.894077;0.838970;0.842514;0.850978;0.842653;0.851042;0.847064;0.842461;0.842793,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,4,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.022530,0.020623,0.024441,15,4.645060e+09,103.8252,24.0,20260802,fba9872e407f,pinning,1,1,32.0,not_requested,2026-09-06T20:53:24Z,0.021981;0.021309;0.022530;0.022684;0.020623;0.023634;0.022779;0.022931;0.024441;0.021429;0.023053;0.022961;0.021247;0.022036;0.021793,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,4,1,1,compact,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.022051,0.021573,0.024753,15,4.746032e+09,106.0821,24.0,20260802,fba9872e407f,pinning,1,1,32.0,bound,2026-09-06T20:53:24Z,0.023592;0.023782;0.021613;0.022749;0.021573;0.022935;0.022029;0.021982;0.021677;0.021645;0.022051;0.022377;0.021914;0.024753;0.022467,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,4,1,1,scatter,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.021693,0.020460,0.023995,15,4.824278e+09,107.8310,24.0,20260802,fba9872e407f,pinning,1,1,32.0,bound,2026-09-06T20:53:25Z,0.023746;0.021705;0.022152;0.022856;0.020460;0.020958;0.022230;0.023995;0.021593;0.021693;0.022336;0.021355;0.020774;0.020641;0.020636,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,8,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.029853,0.022628,0.030629,15,3.505602e+09,78.3563,24.0,20260802,fba9872e407f,pinning,1,1,32.0,not_requested,2026-09-06T20:53:26Z,0.027852;0.022628;0.028391;0.026275;0.028170;0.029482;0.030538;0.029857;0.030629;0.030252;0.030391;0.030329;0.029853;0.029363;0.030290,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,8,1,1,compact,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.028978,0.026717,0.030388,15,3.611492e+09,80.7231,24.0,20260802,fba9872e407f,pinning,1,1,32.0,bound,2026-09-06T20:53:26Z,0.028338;0.028867;0.030008;0.029943;0.028663;0.028978;0.026717;0.027707;0.028389;0.029027;0.029307;0.029411;0.028726;0.029140;0.030388,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,8,1,1,scatter,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.027560,0.022313,0.028484,15,3.797262e+09,84.8754,24.0,20260802,fba9872e407f,pinning,1,1,32.0,bound,2026-09-06T20:53:27Z,0.023411;0.022313;0.023033;0.026707;0.027130;0.027560;0.028219;0.027666;0.027989;0.028317;0.028210;0.027798;0.027481;0.026965;0.028484,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,16,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.033273,0.030303,0.038031,15,3.145286e+09,70.3026,24.0,20260802,fba9872e407f,pinning,1,1,32.0,not_requested,2026-09-06T20:53:28Z,0.031152;0.030303;0.030859;0.031982;0.032134;0.034240;0.033273;0.034265;0.032451;0.032407;0.035468;0.036096;0.036922;0.038031;0.036025,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,16,1,1,compact,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.031682,0.030871,0.035158,15,3.303223e+09,73.8328,24.0,20260802,fba9872e407f,pinning,1,1,32.0,bound,2026-09-06T20:53:28Z,0.032110;0.031604;0.030871;0.031424;0.031845;0.031352;0.031682;0.031553;0.032135;0.031046;0.032573;0.031568;0.033091;0.035158;0.033949,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,16,1,1,scatter,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.032319,0.031477,0.034554,15,3.238155e+09,72.3784,24.0,20260802,fba9872e407f,pinning,1,1,32.0,bound,2026-09-06T20:53:29Z,0.032200;0.031913;0.032629;0.034161;0.032851;0.031477;0.032090;0.031989;0.032240;0.032798;0.032319;0.032639;0.032158;0.033041;0.034554,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,pthreads,20,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,,1023,1000000,0.038483,0.036342,0.041771,15,2.719479e+09,60.7851,24.0,20260802,fba9872e407f,pinning,1,1,32.0,not_requested,2026-09-06T20:53:30Z,0.038652;0.041771;0.036512;0.037153;0.037169;0.036342;0.040100;0.038988;0.036550;0.038068;0.038736;0.038417;0.038791;0.038545;0.038483,cxx,cpp
